0step	0.0	0.0
0step	0.0	0.0
0step	0.0	0.0
1step	1.4193	1.9664
2step	1.3457	1.4188
3step	1.238	1.2462
4step	1.0747	1.0515
5step	1.1438	0.9261
6step	0.8899	0.9008
7step	1.1008	0.8234
8step	1.0293	0.7783
9step	0.9626	0.7359
10step	1.1244	0.7275
11step	0.7241	0.6483
12step	0.8486	0.6232
13step	0.764	0.7008
14step	1.0781	0.6272
15step	0.8835	0.7086
