0step	0.0	0.0
0.307438	0.45706	0.449015	0.44344	0.439385	0.436311	0.43389	0.431916	0.430255	0.428814	0.427532	0.619522	0.615459	0.612165	0.609397	0.606995	0.604851	0.602893	0.601069	0.599346	0.597698	0.516909	0.513463	0.510797	0.508645	0.506842	0.50528	0.503889	0.502621	0.501442	0.500331	0.489715	0.487381	0.485415	0.483706	0.482179	0.480781	0.479477	0.478244	0.477064	0.475924	0.687579	0.681698	0.676885	0.672824	0.669303	0.666176	0.663341	0.660725	0.658273	0.655949	0.139044	0.120753	0.111321	0.106221	0.103326	0.101601	0.10052	0.0998063	0.0993089	0.0989416	0.125711	0.124221	0.123338	0.122759	0.122341	0.12201	0.121729	0.121477	0.121243	0.12102	0.194043	0.192837	0.192047	0.191475	0.191023	0.19064	0.190297	0.189979	0.189675	0.189381	0.287657	0.2845	0.282661	0.281434	0.280518	0.279772	0.279123	0.278532	0.277978	0.277447	0.282921	0.282038	0.281288	0.280616	0.279992	0.279399	0.278826	0.278267	0.277718	11step	0.277176	0.357741
0.277176	0.410438	0.403569	0.398874	0.395496	0.392952	0.390957	0.389332	0.387963	0.386773	0.38571	0.561415	0.557871	0.555026	0.552653	0.550605	0.548783	0.547119	0.545569	0.544103	0.542697	0.471732	0.468532	0.466101	0.464168	0.462564	0.461185	0.459962	0.458851	0.457819	0.456846	0.44691	0.444765	0.442983	0.441449	0.440086	0.438842	0.437685	0.436591	0.435545	0.434535	0.622855	0.617558	0.613293	0.609743	0.606696	0.60401	0.601586	0.599354	0.597266	0.595288	0.120473	0.105855	0.0984514	0.0945009	0.0922776	0.0909586	0.0901319	0.0895834	0.0891971	0.0889077	0.111863	0.110594	0.109866	0.109396	0.109056	0.108785	0.108552	0.108341	0.108144	0.107955	0.175115	0.17403	0.173343	0.172856	0.172475	0.172152	0.171863	0.171593	0.171335	0.171084	0.261288	0.258321	0.256656	0.255576	0.254784	0.254145	0.253591	0.253087	0.252615	0.252162	0.256748	0.255948	0.255283	0.254696	0.254156	0.253644	0.253152	0.252671	0.2522	12step	0.251735	0.324893
0.251735	0.371972	0.365936	0.361872	0.358978	0.356816	0.35513	0.35376	0.352607	0.351604	0.350706	0.512524	0.509399	0.506921	0.504869	0.503106	0.501539	0.500109	0.498775	0.49751	0.496296	0.433108	0.430136	0.427918	0.426178	0.424749	0.42353	0.422454	0.421478	0.420575	0.419723	0.410351	0.408378	0.406761	0.405382	0.404163	0.403056	0.402026	0.401053	0.400123	0.399224	0.568196	0.563415	0.559625	0.55651	0.553863	0.551545	0.549461	0.547547	0.545759	0.544064	0.106545	0.0942994	0.0882139	0.0850167	0.0832386	0.0821909	0.0815359	0.0811001	0.0807905	0.0805557	0.100523	0.0994472	0.098846	0.0984611	0.098181	0.0979547	0.0977575	0.097577	0.0974065	0.0972423	0.159217	0.158256	0.157665	0.157251	0.156928	0.156654	0.156407	0.156175	0.155953	0.155736	0.239068	0.236285	0.23478	0.233826	0.233138	0.232587	0.232111	0.231679	0.231272	0.230881	0.234722	0.233989	0.233395	0.232878	0.232407	0.231963	0.231537	0.231122	0.230714	13step	0.230313	0.297344
0.230313	0.340057	0.334592	0.330969	0.328425	0.326544	0.325087	0.32391	0.322921	0.322061	0.321292	0.471203	0.468415	0.466226	0.464429	0.462892	0.461528	0.460283	0.459122	0.458019	0.456958	0.400124	0.397349	0.395314	0.39374	0.392462	0.391379	0.390429	0.38957	0.388775	0.388026	0.37905	0.377228	0.375756	0.374511	0.373417	0.372426	0.371506	0.370636	0.369803	0.368999	0.521909	0.517582	0.514202	0.511456	0.50914	0.507123	0.505316	0.503659	0.502112	0.500645	0.0958672	0.0851572	0.0799511	0.077264	0.0757905	0.0749308	0.0743955	0.0740386	0.0737834	0.0735875	0.0912022	0.0902901	0.0897912	0.0894725	0.0892382	0.0890463	0.088877	0.0887206	0.088572	0.0884284	0.145846	0.145002	0.144494	0.144142	0.143866	0.143631	0.143418	0.143216	0.143022	0.142833	0.220333	0.217739	0.216375	0.215529	0.214925	0.214444	0.21403	0.213652	0.213296	0.212954	0.216169	0.215488	0.21495	0.21449	0.214075	0.213686	0.213314	0.212952	0.212597	14step	0.212248	0.274135
0.212248	0.313334	0.308266	0.304963	0.302675	0.301003	0.299722	0.298694	0.297834	0.297087	0.296418	0.436033	0.433522	0.431575	0.429988	0.428635	0.427438	0.426345	0.425323	0.424352	0.423418	0.371869	0.369263	0.367386	0.365954	0.364803	0.363836	0.36299	0.362228	0.361522	0.360858	0.352181	0.350489	0.349141	0.348013	0.347027	0.346137	0.345311	0.344532	0.343786	0.343065	0.482521	0.478604	0.475586	0.47316	0.47113	0.469371	0.467798	0.466357	0.46501	0.463734	0.0874216	0.0777516	0.0731656	0.0708477	0.069596	0.0688734	0.0684263	0.0681282	0.0679136	0.0677472	0.0835319	0.0827554	0.0823371	0.0820691	0.0818697	0.0817043	0.0815568	0.0814194	0.0812883	0.0811612	0.134631	0.133889	0.133452	0.133151	0.132915	0.132712	0.132526	0.132351	0.132181	0.132015	0.204504	0.202086	0.200849	0.200094	0.199561	0.199139	0.198775	0.198443	0.198131	0.19783	0.200553	0.19992	0.199433	0.199023	0.198657	0.198316	0.197991	0.197675	0.197366	15step	0.197061	0.254529
0.197061	0.290759	0.285976	0.282913	0.280825	0.279321	0.27818	0.277272	0.276516	0.275862	0.275275	0.406014	0.403744	0.402	0.40059	0.399392	0.398333	0.397366	0.396461	0.395601	0.394772	0.347601	0.345148	0.343411	0.342105	0.341068	0.340202	0.339449	0.338773	0.338149	0.337561	0.329089	0.327513	0.326274	0.325247	0.324356	0.323553	0.32281	0.322109	0.321439	0.320791	0.448954	0.445398	0.442695	0.440542	0.438753	0.437208	0.43583	0.434568	0.433388	0.432269	0.0805924	0.071675	0.067555	0.0655167	0.0644353	0.0638184	0.0634388	0.0631858	0.0630025	0.0628589	0.0772413	0.0765713	0.076215	0.0759858	0.0758133	0.0756684	0.0755382	0.0754162	0.0752993	0.0751857	0.125235	0.124584	0.124205	0.123945	0.12374	0.123562	0.123399	0.123245	0.123095	0.122949	0.191151	0.188893	0.187765	0.187088	0.186615	0.186242	0.18592	0.185627	0.18535	0.185083	0.187409	0.186812	0.186366	0.185996	0.18567	0.185367	0.185079	0.1848	0.184527	16step	0.184258	0.237912
0.184258	0.271573	0.266997	0.26412	0.26219	0.26082	0.259792	0.25898	0.258307	0.257726	0.257206	0.380289	0.378227	0.37666	0.3754	0.374332	0.37339	0.372528	0.371722	0.370954	0.370213	0.326775	0.32446	0.322849	0.321654	0.320715	0.319937	0.319264	0.318661	0.318105	0.317582	0.309206	0.307728	0.306584	0.305644	0.304834	0.304106	0.303434	0.302801	0.302195	0.301609	0.420228	0.416989	0.414553	0.412629	0.411037	0.409666	0.408445	0.407326	0.40628	0.405286	0.0749563	0.066617	0.0628684	0.0610566	0.0601126	0.0595809	0.0592555	0.0590383	0.05888	0.0587548	0.0720589	0.0714726	0.0711634	0.0709634	0.0708113	0.0706824	0.0705655	0.0704556	0.0703499	0.0702471	0.117373	0.116796	0.116465	0.116237	0.116057	0.115901	0.115757	0.11562	0.115488	0.115358	0.179891	0.177775	0.17674	0.176129	0.175706	0.175372	0.175085	0.174823	0.174576	0.174337	0.176301	0.175738	0.175326	0.174991	0.174698	0.174428	0.174172	0.173924	0.173682	17step	0.173444	0.223754
0.173444	0.255133	0.250717	0.247988	0.246189	0.244931	0.243998	0.243268	0.242665	0.242146	0.241682	0.358099	0.356215	0.354797	0.353662	0.352704	0.351858	0.351084	0.350359	0.349668	0.349001	0.308824	0.306633	0.30513	0.304031	0.303175	0.302471	0.301864	0.301322	0.300823	0.300354	0.292023	0.290628	0.289564	0.288702	0.287963	0.287302	0.286694	0.286121	0.285573	0.285044	0.39546	0.392498	0.39029	0.388559	0.387134	0.385909	0.384819	0.383821	0.382887	0.381998	0.0702496	0.062386	0.0589491	0.057326	0.0564954	0.056033	0.0557515	0.0555634	0.0554254	0.0553154	0.0677595	0.0672368	0.0669637	0.0667863	0.0666503	0.066534	0.0664279	0.0663277	0.066231	0.0661368	0.110781	0.110262	0.109967	0.109765	0.109604	0.109465	0.109336	0.109213	0.109095	0.108978	0.170306	0.168316	0.167362	0.166806	0.166424	0.166124	0.165865	0.165629	0.165405	0.165189	0.166896	0.166359	0.165976	0.16567	0.165404	0.16516	0.16493	0.164707	0.16449	18step	0.164276	0.211609
0.164276	0.240948	0.236669	0.234071	0.232387	0.231226	0.230374	0.229713	0.229171	0.228704	0.228288	0.338859	0.337128	0.335834	0.334804	0.333936	0.333169	0.332468	0.331811	0.331183	0.330577	0.293262	0.291179	0.289772	0.288755	0.287971	0.28733	0.286781	0.286291	0.28584	0.285416	0.277131	0.275805	0.274811	0.274014	0.273336	0.272732	0.272177	0.271654	0.271154	0.270671	0.374007	0.371284	0.369274	0.367706	0.366421	0.365319	0.364338	0.36344	0.362599	0.361799	0.0662816	0.0588214	0.055651	0.0541879	0.0534517	0.0530462	0.0528003	0.0526357	0.0525142	0.0524164	0.0641359	0.063665	0.0634206	0.0632612	0.0631379	0.0630317	0.0629345	0.0628424	0.0627533	0.0626663	0.105196	0.10472	0.104453	0.104269	0.104124	0.103998	0.103881	0.10377	0.103662	0.103556	0.162077	0.160205	0.159321	0.158813	0.158465	0.158193	0.157958	0.157743	0.15754	0.157343	0.158861	0.158348	0.157989	0.157705	0.157461	0.157239	0.15703	0.156828	0.15663	19step	0.156436	0.201109
0.156436	0.228613	0.224457	0.221975	0.22039	0.219312	0.218531	0.217929	0.217437	0.217015	0.216638	0.322043	0.320443	0.319256	0.318315	0.317524	0.316826	0.316187	0.315587	0.315014	0.314461	0.279672	0.277687	0.276365	0.27542	0.274698	0.274112	0.273611	0.273165	0.272755	0.272369	0.264119	0.262853	0.261919	0.261178	0.260552	0.259996	0.259486	0.259006	0.258548	0.258105	0.355289	0.352771	0.350927	0.349498	0.34833	0.347331	0.346443	0.345629	0.344866	0.344139	0.0628706	0.055783	0.0528468	0.0515192	0.0508614	0.0505027	0.050286	0.0501405	0.0500325	0.0499447	0.061047	0.0606174	0.0603959	0.060251	0.0601383	0.0600406	0.0599507	0.0598652	0.0597825	0.0597016	0.100409	0.0999664	0.0997197	0.099552	0.0994195	0.099304	0.0991976	0.0990962	0.0989978	0.0989013	0.154951	0.153186	0.152365	0.151898	0.151581	0.151332	0.151118	0.150922	0.150736	0.150556	0.151915	0.151421	0.151081	0.150817	0.150592	0.150388	0.150195	0.15001	0.149828	20step	0.14965	0.191951
0.14965	0.217795	0.213786	0.211415	0.209917	0.208909	0.208186	0.207632	0.207182	0.206797	0.206454	0.307264	0.30579	0.304702	0.303841	0.303119	0.302481	0.301898	0.301351	0.300828	0.300323	0.267725	0.265846	0.264606	0.263727	0.26306	0.262521	0.262063	0.261655	0.261282	0.260931	0.252702	0.251503	0.250628	0.249941	0.249364	0.248854	0.248386	0.247947	0.247528	0.247123	0.338914	0.336598	0.33491	0.333606	0.332544	0.331636	0.330828	0.330089	0.329396	0.328736	0.0598492	0.0531889	0.0504643	0.0492451	0.0486459	0.0483209	0.048125	0.0479934	0.0478952	0.0478152	0.058361	0.05797	0.057768	0.0576353	0.0575317	0.0574415	0.0573584	0.0572792	0.0572023	0.0571272	0.0962856	0.0958701	0.0956395	0.0954836	0.095361	0.0952546	0.0951565	0.095063	0.0949723	0.0948835	0.148743	0.147088	0.146322	0.14589	0.145597	0.145369	0.145173	0.144993	0.144822	0.144656	0.145875	0.1454	0.145079	0.144832	0.144623	0.144434	0.144257	0.144086	0.14392	21step	0.143756	0.183945
0.143756	0.208286	0.204392	0.20212	0.200706	0.199764	0.199094	0.198584	0.198171	0.197817	0.197502	0.294243	0.292862	0.291848	0.29105	0.290381	0.289791	0.289252	0.288745	0.288262	0.287795	0.257189	0.255384	0.254208	0.253382	0.252759	0.25226	0.251836	0.25146	0.251115	0.25079	0.24261	0.241456	0.240627	0.239983	0.239444	0.23897	0.238536	0.238129	0.237739	0.237363	0.324441	0.322279	0.320715	0.319513	0.318536	0.317702	0.316961	0.316281	0.315643	0.315034	0.0572484	0.0509074	0.0483687	0.0472533	0.0467127	0.0464217	0.0462466	0.0461286	0.04604	0.0459671	0.0560061	0.0556445	0.0554585	0.0553362	0.0552401	0.0551562	0.0550785	0.0550043	0.0549323	0.0548618	0.0926702	0.0922714	0.0920527	0.091906	0.091791	0.0916914	0.0915996	0.0915122	0.0914274	0.0913441	0.143253	0.141684	0.140966	0.140564	0.140293	0.140082	0.139899	0.139731	0.139572	0.139417	0.140526	0.140065	0.139758	0.139525	0.139329	0.139153	0.138987	0.138828	0.138673	22step	0.138521	0.176808
0.138521	0.199765	0.195988	0.193813	0.192474	0.191593	0.19097	0.190498	0.190116	0.189789	0.189497	0.28259	0.281288	0.28034	0.279596	0.278975	0.278428	0.277928	0.277459	0.27701	0.276576	0.247725	0.245985	0.244864	0.244085	0.243503	0.243038	0.242644	0.242295	0.241975	0.241675	0.233564	0.232451	0.231664	0.231056	0.230552	0.230109	0.229704	0.229324	0.228961	0.22861	0.311506	0.309477	0.308019	0.306904	0.305999	0.305227	0.304541	0.303911	0.30332	0.302756	0.0549507	0.0488928	0.0465166	0.04549	0.0449985	0.0447358	0.044578	0.0444711	0.0443901	0.044323	0.0539043	0.0535674	0.0533953	0.0532822	0.0531931	0.053115	0.0530425	0.0529732	0.0529057	0.0528396	0.0894385	0.0890523	0.088843	0.0887039	0.0885955	0.0885018	0.0884154	0.0883332	0.0882533	0.088175	0.138303	0.136812	0.136138	0.135762	0.135509	0.135312	0.135141	0.134984	0.134835	0.13469	0.13573	0.13528	0.134986	0.134765	0.134581	0.134415	0.13426	0.134111	0.133965	23step	0.133822	0.170383
0.133822	0.192074	0.188412	0.186329	0.185063	0.184236	0.183656	0.183217	0.182863	0.18256	0.182289	0.272098	0.270864	0.269972	0.269275	0.268695	0.268184	0.267718	0.26728	0.266861	0.266456	0.239158	0.237481	0.236411	0.235674	0.235126	0.234691	0.234323	0.233997	0.233699	0.233418	0.225382	0.224307	0.223556	0.222982	0.222508	0.222092	0.221711	0.221354	0.221012	0.220682	0.299846	0.297932	0.296566	0.295525	0.294684	0.293967	0.29333	0.292745	0.292196	0.291672	0.0528647	0.0470797	0.0448525	0.0439045	0.0434555	0.0432168	0.0430735	0.042976	0.0429016	0.0428394	0.0520057	0.0516902	0.0515301	0.0514248	0.0513417	0.0512686	0.0512005	0.0511352	0.0510717	0.0510093	0.0865067	0.0861319	0.0859317	0.0858	0.0856979	0.0856097	0.0855285	0.0854511	0.0853759	0.0853022	0.133805	0.132386	0.131751	0.1314	0.131164	0.130979	0.130819	0.130672	0.130531	0.130394	0.131375	0.130936	0.130653	0.130443	0.130268	0.130112	0.129966	0.129825	0.129688	24step	0.129553	0.164543
0.129553	0.185057	0.181519	0.17953	0.178331	0.177556	0.177014	0.176606	0.176276	0.175994	0.17574	0.262578	0.2614	0.260554	0.259898	0.259352	0.258873	0.258435	0.258025	0.257632	0.257252	0.231337	0.229714	0.228689	0.227989	0.227473	0.227063	0.226718	0.226412	0.226132	0.225869	0.217915	0.216872	0.216153	0.215608	0.21516	0.214768	0.214409	0.214073	0.21375	0.213439	0.289283	0.287473	0.28619	0.285217	0.284432	0.283764	0.283169	0.282624	0.282111	0.28162	0.0509611	0.0454297	0.0433365	0.0424587	0.0420475	0.04183	0.0416993	0.0416099	0.0415412	0.0414832	0.050268	0.0499717	0.049822	0.0497236	0.0496455	0.0495767	0.0495124	0.0494506	0.0493904	0.0493313	0.0838208	0.0834555	0.0832628	0.0831373	0.0830405	0.082957	0.0828802	0.0828068	0.0827356	0.0826656	0.129669	0.128315	0.127715	0.127385	0.127164	0.126991	0.12684	0.126701	0.126568	0.126439	0.127379	0.126951	0.126679	0.126478	0.126313	0.126165	0.126026	0.125893	0.125763	25step	0.125635	0.159189
0.125635	0.178607	0.175197	0.1733	0.172169	0.171443	0.170938	0.170558	0.17025	0.169986	0.169749	0.253873	0.252742	0.251937	0.251315	0.2508	0.250348	0.249936	0.249549	0.249179	0.248821	0.224145	0.222572	0.221588	0.22092	0.22043	0.220043	0.219717	0.219428	0.219164	0.218914	0.211038	0.210027	0.209337	0.208819	0.208394	0.208022	0.207682	0.207363	0.207058	0.206762	0.279637	0.277919	0.276708	0.275794	0.275057	0.27443	0.273872	0.27336	0.272877	0.272416	0.0492132	0.0439115	0.04194	0.0411246	0.0407462	0.0405472	0.0404274	0.040345	0.0402812	0.0402268	0.0486573	0.0483778	0.0482375	0.0481455	0.0480724	0.0480078	0.0479473	0.0478891	0.0478324	0.0477766	0.0813356	0.0809799	0.0807946	0.080675	0.0805831	0.080504	0.0804311	0.0803614	0.0802938	0.0802273	0.125842	0.124545	0.123976	0.123665	0.123458	0.123295	0.123153	0.123022	0.122896	0.122773	0.123681	0.123262	0.123	0.122808	0.122651	0.12251	0.122378	0.122252	0.122128	26step	0.122007	0.154245
