0step	0.0	0.0
0.0	8.82713	8.63793	8.44297	8.24188	8.03421	7.8198	7.59869	7.3709	7.13698	6.8975	6.96509	6.75335	6.54057	6.32825	6.11807	5.91191	5.71172	5.5195	5.33692	5.16564	4.81236	4.67117	4.54239	4.42583	4.32096	4.22705	4.1431	4.06795	4.00044	3.93948	4.09472	4.04182	3.99257	3.94636	3.90269	3.86112	3.82132	3.78301	3.74596	3.70997	4.47505	4.44256	4.41034	4.37834	4.34653	4.31488	4.28338	4.25199	4.22069	4.18948	2.33804	2.01806	1.75353	1.53794	1.36396	1.2242	1.1122	1.02243	0.95038	0.892405	0.982356	0.941038	0.907397	0.879889	0.857287	0.838613	0.823084	0.810086	0.799115	0.789778	1.01506	1.0071	1.00008	0.993798	0.98812	0.98293	0.978138	0.973673	0.969476	0.965497	1.29162	1.28271	1.27462	1.26714	1.26014	1.25353	1.24723	1.2412	1.23537	1.22974	1.24471	1.23786	1.23147	1.22543	1.21966	1.21413	1.20879	1.2036	1.19856	1step	1.19364	2.44991
1.19364	3.32464	3.18111	3.05812	2.95126	2.85749	2.77465	2.70103	2.63515	2.57599	2.52258	3.04351	2.99264	2.94602	2.90313	2.86351	2.82678	2.79262	2.76073	2.73085	2.70277	2.48369	2.46237	2.44217	2.42293	2.40454	2.3869	2.36993	2.35357	2.33776	2.32247	2.51969	2.49614	2.47357	2.45186	2.43094	2.41073	2.39114	2.37212	2.35363	2.33562	3.06191	3.03936	3.01752	2.99625	2.97546	2.95507	2.93504	2.91531	2.89587	2.87669	1.42013	1.17081	0.988652	0.857237	0.762476	0.693749	0.643382	0.606029	0.577995	0.556734	0.634916	0.6201	0.608439	0.599173	0.591737	0.585704	0.580753	0.576642	0.573184	0.570238	0.756684	0.753281	0.750368	0.747829	0.74558	0.743558	0.741712	0.740007	0.738412	0.736905	0.968577	0.964135	0.960315	0.956949	0.953928	0.951167	0.948607	0.946201	0.943919	0.941736	0.94734	0.943601	0.940301	0.937312	0.934555	0.931973	0.929525	0.927181	0.924921	2step	0.922728	1.73303
0.922728	2.15824	2.06793	1.99409	1.93264	1.88087	1.8368	1.79895	1.76618	1.73761	1.71251	2.18811	2.15954	2.1341	2.1113	2.09069	2.07193	2.05472	2.03886	2.02412	2.01035	1.82071	1.80988	1.79958	1.78974	1.78029	1.77117	1.76235	1.75378	1.74543	1.73729	1.84345	1.82915	1.81557	1.8026	1.7902	1.77828	1.76682	1.75576	1.74506	1.7347	2.36047	2.34321	2.3267	2.31076	2.2953	2.28025	2.26554	2.25115	2.23704	2.22318	1.0498	0.84855	0.716651	0.630587	0.573673	0.535106	0.508257	0.489056	0.475	0.464502	0.540534	0.532094	0.525507	0.520289	0.516092	0.512664	0.50982	0.507419	0.505358	0.503559	0.670326	0.667181	0.664567	0.662339	0.660397	0.658671	0.657109	0.655674	0.654338	0.65308	0.831422	0.827813	0.824823	0.822252	0.819979	0.817922	0.816028	0.814258	0.812585	0.810986	0.836659	0.833858	0.831444	0.829291	0.827321	0.825484	0.823747	0.822087	0.820485	3step	0.818931	1.36163
0.818931	1.6032	1.53985	1.49002	1.45002	1.41738	1.3904	1.36784	1.34877	1.33246	1.31836	1.73074	1.71287	1.69722	1.68336	1.67097	1.65978	1.64958	1.64019	1.6315	1.62337	1.45207	1.4446	1.43762	1.43104	1.4248	1.41885	1.41314	1.40763	1.40231	1.39714	1.48782	1.47875	1.47031	1.46241	1.45497	1.44792	1.44123	1.43484	1.42872	1.42283	1.92487	1.91143	1.89884	1.88692	1.87551	1.86452	1.85388	1.84353	1.83344	1.82358	0.780553	0.641333	0.557617	0.506259	0.473531	0.45176	0.436699	0.425941	0.418052	0.412132	0.480321	0.474738	0.47041	0.466999	0.464261	0.462024	0.460158	0.45857	0.457193	0.455975	0.614392	0.611605	0.609372	0.607528	0.605959	0.604589	0.603364	0.602246	0.601209	0.600235	0.757279	0.754323	0.751915	0.749872	0.748083	0.746476	0.745001	0.743625	0.742321	0.741073	0.758095	0.755413	0.753225	0.751343	0.749662	0.748119	0.746672	0.745296	0.743971	4step	0.742685	1.13592
0.742685	1.27467	1.23184	1.1988	1.17276	1.15192	1.13497	1.121	1.10932	1.09941	1.09092	1.44965	1.43705	1.42623	1.41679	1.40843	1.40093	1.39413	1.38789	1.3821	1.37668	1.2331	1.22744	1.22229	1.21752	1.21305	1.20884	1.20483	1.20098	1.19727	1.19368	1.27877	1.27205	1.26596	1.26036	1.25517	1.25033	1.24577	1.24145	1.23734	1.23341	1.64221	1.63174	1.62197	1.61273	1.60392	1.59547	1.58731	1.5794	1.57171	1.56422	0.612101	0.520473	0.46663	0.433568	0.412239	0.397861	0.387834	0.380649	0.375385	0.371444	0.433195	0.42895	0.425689	0.423131	0.421078	0.419393	0.417976	0.416756	0.415681	0.414713	0.57168	0.569277	0.567361	0.565788	0.564459	0.563303	0.562274	0.561337	0.560469	0.559651	0.705453	0.702813	0.700695	0.69892	0.697377	0.695995	0.694727	0.693539	0.692411	0.691327	0.696486	0.694526	0.692828	0.691311	0.689922	0.688624	0.687391	0.686206	0.685058	5step	0.683937	0.983863
0.683937	1.06335	1.03306	1.00989	0.991829	0.977497	0.965945	0.956486	0.948632	0.942011	0.936345	1.26856	1.2591	1.25102	1.24401	1.23783	1.23231	1.2273	1.22271	1.21844	1.21444	1.08984	1.085	1.08069	1.07679	1.07321	1.06988	1.06675	1.06378	1.06094	1.05822	1.1341	1.12854	1.12359	1.11912	1.11504	1.11127	1.10776	1.10446	1.10133	1.09834	1.43211	1.42319	1.41505	1.40748	1.40036	1.39359	1.38712	1.38088	1.37484	1.36898	0.519376	0.452524	0.4138	0.39006	0.374729	0.364424	0.357285	0.352215	0.348537	0.345812	0.389467	0.385953	0.38334	0.381329	0.379737	0.378439	0.37735	0.37641	0.375578	0.374824	0.533216	0.530723	0.528844	0.527365	0.526155	0.525128	0.524228	0.523418	0.522672	0.521972	0.649235	0.646764	0.644841	0.643267	0.641919	0.640725	0.639632	0.63861	0.637638	0.636701	0.656266	0.654232	0.652571	0.651141	0.649858	0.648675	0.647558	0.646487	0.64545	6step	0.644439	0.880839
0.644439	0.942123	0.917228	0.898372	0.883827	0.872431	0.863359	0.856022	0.849992	0.84496	0.840692	1.13082	1.12311	1.11669	1.11122	1.10647	1.10226	1.09847	1.09501	1.0918	1.08878	0.978563	0.974153	0.970375	0.967058	0.964084	0.96137	0.958857	0.956499	0.954266	0.952132	1.02764	1.02275	1.01845	1.01461	1.01114	1.00797	1.00503	1.00229	0.9997	0.997244	1.27898	1.2713	1.26441	1.25811	1.25225	1.24673	1.24149	1.23646	1.23162	1.22693	0.464814	0.411813	0.380385	0.360854	0.348235	0.33983	0.334087	0.330068	0.327187	0.325069	0.369726	0.366449	0.364048	0.362239	0.360834	0.359708	0.358774	0.357975	0.357269	0.356631	0.500865	0.498422	0.496598	0.495174	0.494015	0.493035	0.492179	0.491409	0.4907	0.490034	0.605123	0.603193	0.601659	0.600377	0.599257	0.598246	0.597308	0.596422	0.595571	0.594747	0.598051	0.596264	0.594803	0.59354	0.592402	0.591346	0.590346	0.589383	0.588449	7step	0.587535	0.801666
0.587535	0.852528	0.830887	0.814631	0.802238	0.792645	0.785107	0.779091	0.774211	0.770182	0.766796	1.03926	1.03285	1.0276	1.02319	1.0194	1.01607	1.01309	1.01037	1.00784	1.00547	0.88456	0.880716	0.877443	0.8746	0.872081	0.86981	0.867729	0.865795	0.863976	0.862249	0.948318	0.944109	0.940449	0.937215	0.934316	0.931682	0.929258	0.927001	0.92488	0.922869	1.15693	1.15036	1.14448	1.13912	1.13416	1.1295	1.12508	1.12086	1.1168	1.11288	0.413535	0.369561	0.343302	0.327048	0.31668	0.309886	0.305321	0.302173	0.29994	0.298309	0.337333	0.334501	0.332453	0.330928	0.329753	0.328812	0.32803	0.327358	0.326759	0.326212	0.465877	0.463571	0.461891	0.460608	0.459583	0.45873	0.457991	0.45733	0.456723	0.456154	0.585365	0.583145	0.581539	0.580288	0.579249	0.578339	0.577512	0.576739	0.576002	0.57529	0.575666	0.574203	0.572977	0.571907	0.570938	0.570038	0.569186	0.568367	0.567572	8step	0.566794	0.739454
0.566794	0.777548	0.757348	0.742385	0.731145	0.722585	0.715965	0.710764	0.706603	0.703208	0.700386	0.945227	0.939986	0.935716	0.932139	0.929062	0.926354	0.923918	0.921685	0.919605	0.917644	0.822338	0.818945	0.816104	0.813665	0.811521	0.809598	0.807842	0.806214	0.804684	0.803231	0.877186	0.873243	0.869877	0.866948	0.86435	0.862008	0.859866	0.85788	0.856019	0.854258	1.05744	1.05181	1.04675	1.04212	1.03784	1.03384	1.03005	1.02643	1.02297	1.01962	0.387635	0.347958	0.324892	0.310993	0.302354	0.296831	0.293198	0.290736	0.289013	0.287764	0.320785	0.318237	0.316442	0.315132	0.314137	0.313349	0.312696	0.312133	0.311631	0.31117	0.43595	0.43366	0.432018	0.430784	0.429811	0.42901	0.42832	0.427706	0.427142	0.426612	0.533315	0.531411	0.530009	0.5289	0.527968	0.527146	0.526394	0.525688	0.525013	0.524361	0.531036	0.529501	0.528316	0.527322	0.526441	0.525628	0.524859	0.52412	0.523401	9step	0.522697	0.687751
0.522697	0.721893	0.702071	0.687678	0.677085	0.669179	0.663187	0.658568	0.654935	0.652019	0.649623	0.878907	0.874317	0.870637	0.867597	0.86501	0.862746	0.860716	0.858857	0.857124	0.855484	0.774439	0.771066	0.768344	0.766079	0.76414	0.762437	0.760907	0.759506	0.758202	0.756971	0.829478	0.82579	0.822672	0.819982	0.817614	0.815495	0.813567	0.811787	0.810124	0.808553	0.983306	0.978044	0.973456	0.969356	0.965617	0.962154	0.958903	0.955818	0.952868	0.950027	0.345658	0.313681	0.29532	0.284413	0.277734	0.273521	0.270779	0.268933	0.26764	0.266694	0.302639	0.300189	0.298498	0.29728	0.296362	0.295636	0.295034	0.294511	0.294042	0.293609	0.422265	0.419875	0.418276	0.417121	0.416231	0.415507	0.414888	0.414338	0.413832	0.413356	0.499622	0.498104	0.496981	0.496074	0.495296	0.4946	0.493956	0.493347	0.492763	0.492195	0.504819	0.503534	0.502518	0.501655	0.500885	0.500173	0.499499	0.498851	0.498221	10step	0.497604	0.643847
